transaction_id,user_id,date,amount,category
T03127,U0404,2023-08-22,61.1,Transport
T03128,U0234,2023-02-01,17.24,Food
T03129,U0012,2023-10-16,16.63,Food
T03130,U0100,2023-05-06,13.61,Food
T03131,U0416,2023-03-08,104.02,Shopping
T03132,U0023,2023-01-30,101.23,Bills
T03133,U0363,2023-04-24,49.84,Food
T03134,U0010,2023-07-23,32.03,Food
T03135,U0272,2023-01-29,55.75,Topup
T03136,U0451,2023-05-11,46.73,Bills
T03137,U0430,2023-07-04,26.87,Bills
T03138,U0280,2023-09-10,23.87,Topup
T03139,U0093,2023-10-13,24.13,Bills
T03140,U0200,2023-03-03,44.47,Transport
T03141,U0020,2023-01-03,52.16,Shopping
T03142,U0339,2023-03-09,30.05,Topup
T03143,U0466,2023-01-25,173.19,Food
T03144,U0210,2023-06-28,4.38,Bills
T03145,U0139,2023-05-21,21.31,Transport
T03146,U0292,2023-08-19,27.16,Transport
T03147,U0297,2023-10-27,0.85,Shopping
T03148,U0400,2023-06-12,22.7,Transport
T03149,U0100,2023-11-07,15.99,Bills
T03150,U0303,2023-05-10,35.26,Bills
T03151,U0358,2023-09-03,20.5,Transport
T03152,U0027,2023-10-24,64.76,Bills
T03153,U0040,2023-06-21,35.66,Bills
T03154,U0354,2023-03-05,6.95,Food
T03155,U0302,2023-01-31,69.33,Topup
T03156,U0495,2023-02-16,5.23,Bills
T03157,U0145,2023-05-10,91.33,Bills
T03158,U0255,2023-12-18,133.99,Shopping
T03159,U0461,2023-11-29,19.46,Topup
T03160,U0226,2023-04-20,130.28,Topup
T03161,U0235,2023-03-10,78.75,Topup
T03162,U0360,2023-02-27,127.83,Transport
T03163,U0379,2023-04-16,54.87,Food
T03164,U0454,2023-10-27,13.44,Food
T03165,U0488,2023-11-26,112.46,Shopping
T03166,U0012,2023-09-13,10.18,Topup
T03167,U0209,2023-11-08,11.98,Topup
T03168,U0228,2023-06-20,15.81,Bills
T03169,U0396,2023-06-11,18.14,Transport
T03170,U0099,2023-10-13,36.13,Transport
T03171,U0030,2023-03-12,62.49,Shopping
T03172,U0385,2023-09-12,130.33,Food
T03173,U0015,2023-02-24,4.63,Topup
T03174,U0136,2023-11-19,154.36,Shopping
T03175,U0328,2023-01-03,127.12,Transport
T03176,U0165,2023-01-26,2.78,Transport
T03177,U0458,2023-11-09,22.34,Transport
T03178,U0309,2023-05-06,83.87,Topup
T03179,U0439,2023-02-22,47.28,Topup
T03180,U0469,2023-07-17,75.5,Topup
T03181,U0480,2023-10-26,63.48,Bills
T03182,U0099,2023-07-07,34.34,Food
T03183,U0108,2023-07-05,2.1,Transport
T03184,U0342,2023-11-01,43.89,Transport
T03185,U0172,2023-10-25,2.49,Bills
T03186,U0236,2023-07-23,46.28,Transport
T03187,U0161,2023-01-11,80.57,Transport
T03188,U0392,2023-12-25,43.97,Topup
T03189,U0215,2023-12-20,290.82,Topup
T03190,U0263,2023-05-26,30.43,Food
T03191,U0262,2023-03-26,69.08,Transport
T03192,U0291,2023-04-10,55.01,Shopping
T03193,U0273,2023-04-14,237.98,Transport
T03194,U0002,2023-02-15,62.45,Transport
T03195,U0027,2023-02-13,8.96,Food
T03196,U0325,2023-10-05,155.63,Shopping
T03197,U0491,2023-06-30,55.1,Transport
T03198,U0427,2023-07-06,3.06,Shopping
T03199,U0148,2023-04-24,53.58,Topup
T03200,U0027,2023-09-12,107.33,Topup
T03201,U0487,2023-01-30,43.02,Shopping
T03202,U0309,2023-09-21,21.85,Transport
T03203,U0437,2023-04-08,85.99,Shopping
T03204,U0064,2023-11-09,76.28,Shopping
T03205,U0355,2023-11-25,39.28,Topup
T03206,U0020,2023-04-25,8.38,Shopping
T03207,U0251,2023-10-03,14.45,Bills
T03208,U0234,2023-10-08,67.06,Bills
T03209,U0226,2023-10-02,82.02,Topup
T03210,U0012,2023-09-18,16.37,Transport
T03211,U0312,2023-11-27,22.94,Transport
T03212,U0048,2023-07-26,4.04,Topup
T03213,U0117,2023-11-24,62.49,Transport
T03214,U0053,2023-07-30,0.18,Food
T03215,U0137,2023-08-03,2.38,Bills
T03216,U0052,2023-02-09,0.22,Food
T03217,U0043,2023-01-26,51.83,Food
T03218,U0302,2023-01-27,27.01,Food
T03219,U0052,2023-07-09,17.66,Topup
T03220,U0073,2023-03-24,121.92,Food
T03221,U0045,2023-06-19,10.71,Shopping
T03222,U0012,2023-06-16,24.66,Transport
T03223,U0164,2023-07-07,140.93,Topup
T03224,U0101,2023-06-18,27.85,Shopping
T03225,U0279,2023-10-16,40.45,Shopping
T03226,U0257,2023-08-17,4.19,Bills
T03227,U0469,2023-04-07,78.07,Bills
T03228,U0336,2023-01-16,27.47,Shopping
T03229,U0355,2023-10-06,80.6,Bills
T03230,U0397,2023-05-15,14.64,Transport
T03231,U0137,2023-01-26,27.45,Transport
T03232,U0162,2023-12-18,77.22,Bills
T03233,U0408,2023-01-12,182.25,Food
T03234,U0386,2023-03-13,3.07,Shopping
T03235,U0110,2023-05-13,83.69,Transport
T03236,U0101,2023-04-16,17.88,Bills
T03237,U0016,2023-08-08,40.01,Bills
T03238,U0267,2023-06-26,17.13,Transport
T03239,U0181,2023-10-09,47.52,Transport
T03240,U0371,2023-05-13,21.83,Food
T03241,U0023,2023-01-22,20.29,Bills
T03242,U0028,2023-09-26,1.93,Bills
T03243,U0170,2023-06-10,7.95,Topup
T03244,U0408,2023-04-17,124.49,Food
T03245,U0227,2023-10-06,318.2,Transport
T03246,U0377,2023-12-19,75.82,Transport
T03247,U0187,2023-08-23,16.9,Shopping
T03248,U0345,2023-01-18,25.75,Transport
T03249,U0229,2023-08-30,67.26,Bills
T03250,U0320,2023-04-27,172.91,Transport
T03251,U0339,2023-10-13,30.39,Bills
T03252,U0118,2023-10-09,88.46,Bills
T03253,U0155,2023-05-24,184.58,Food
T03254,U0271,2023-07-24,103.37,Transport
T03255,U0174,2023-02-08,12.88,Food
T03256,U0464,2023-06-03,0.4,Bills
T03257,U0103,2023-06-25,33.87,Transport
T03258,U0091,2023-08-29,37.9,Transport
T03259,U0185,2023-05-14,11.24,Food
T03260,U0459,2023-02-15,16.75,Food
T03261,U0282,2023-02-19,72.44,Bills
T03262,U0180,2023-06-15,31.78,Bills
T03263,U0169,2023-04-16,19.09,Transport
T03264,U0186,2023-08-04,48.73,Transport
T03265,U0174,2023-05-26,52.89,Topup
T03266,U0221,2023-03-13,73.35,Topup
T03267,U0232,2023-11-26,8.52,Shopping
T03268,U0161,2023-09-30,67.65,Bills
T03269,U0420,2023-09-04,45.74,Shopping
T03270,U0133,2023-07-05,2.96,Shopping
T03271,U0390,2023-03-11,75.13,Food
T03272,U0479,2023-05-30,24.15,Food
T03273,U0223,2023-09-03,20.05,Topup
T03274,U0152,2023-09-19,29.72,Shopping
T03275,U0032,2023-01-26,21.25,Topup
T03276,U0054,2023-05-20,20.65,Bills
T03277,U0441,2023-04-09,82.53,Transport
T03278,U0006,2023-10-05,6.65,Food
T03279,U0243,2023-02-20,176.34,Bills
T03280,U0312,2023-05-31,40.48,Bills
T03281,U0125,2023-04-14,10.1,Food
T03282,U0011,2023-03-30,7.03,Food
T03283,U0015,2023-05-21,44.76,Shopping
T03284,U0207,2023-08-01,50.12,Topup
T03285,U0042,2023-08-21,2.72,Bills
T03286,U0372,2023-07-02,13.92,Shopping
T03287,U0483,2023-09-08,79.35,Shopping
T03288,U0460,2023-01-09,2.54,Bills
T03289,U0134,2023-03-20,96.58,Bills
T03290,U0227,2023-02-21,53.67,Transport
T03291,U0110,2023-09-26,28.5,Topup
T03292,U0306,2023-08-14,21.27,Bills
T03293,U0456,2023-02-20,0.97,Food
T03294,U0159,2023-07-05,87.21,Transport
T03295,U0330,2023-02-03,7.7,Topup
T03296,U0263,2023-10-18,18.52,Food
T03297,U0224,2023-08-18,42.09,Food
T03298,U0470,2023-05-11,14.12,Topup
T03299,U0216,2023-04-30,34.37,Transport
T03300,U0455,2023-11-22,82.86,Food
T03301,U0044,2023-09-04,31.79,Shopping
T03302,U0213,2023-07-11,148.77,Topup
T03303,U0058,2023-11-19,94.03,Topup
T03304,U0131,2023-07-29,20.25,Bills
T03305,U0103,2023-04-13,25.54,Transport
T03306,U0194,2023-11-25,27.52,Shopping
T03307,U0412,2023-05-13,49.2,Shopping
T03308,U0488,2023-11-19,16.9,Bills
T03309,U0156,2023-05-19,174.09,Food
T03310,U0097,2023-05-01,46.91,Food
T03311,U0225,2023-04-04,25.49,Shopping
T03312,U0411,2023-05-09,51.78,Transport
T03313,U0204,2023-04-01,25.16,Food
T03314,U0078,2023-04-02,85.13,Topup
T03315,U0123,2023-03-04,41.95,Bills
T03316,U0470,2023-01-29,2.14,Transport
T03317,U0427,2023-07-29,9.73,Food
T03318,U0217,2023-01-12,100.12,Shopping
T03319,U0003,2023-11-29,41.38,Bills
T03320,U0089,2023-10-24,150.13,Food
T03321,U0103,2023-05-10,3.76,Shopping
T03322,U0392,2023-10-20,17.5,Food
T03323,U0118,2023-06-22,10.76,Bills
T03324,U0132,2023-07-27,40.35,Topup
T03325,U0311,2023-01-24,24.13,Topup
T03326,U0095,2023-04-09,8.56,Shopping
T03327,U0467,2023-12-22,51.47,Topup
T03328,U0433,2023-05-19,38.43,Bills
T03329,U0330,2023-11-10,16.06,Shopping
T03330,U0142,2023-06-23,32.67,Food
T03331,U0287,2023-01-29,68.47,Transport
T03332,U0027,2023-05-23,11.49,Food
T03333,U0277,2023-11-12,17.33,Bills
T03334,U0232,2023-12-17,21.24,Shopping
T03335,U0016,2023-02-11,68.66,Food
T03336,U0058,2023-10-26,93.84,Shopping
T03337,U0089,2023-07-27,23.61,Topup
T03338,U0491,2023-11-26,17.59,Transport
T03339,U0198,2023-07-11,110.11,Bills
T03340,U0361,2023-06-09,368.09,Food
T03341,U0440,2023-03-05,55.49,Transport
T03342,U0025,2023-08-31,230.16,Bills
T03343,U0024,2023-09-15,53.94,Bills
T03344,U0393,2023-06-01,66.11,Topup
T03345,U0300,2023-08-03,24.6,Shopping
T03346,U0338,2023-11-18,28.37,Shopping
T03347,U0266,2023-06-15,7.78,Transport
T03348,U0460,2023-01-31,86.51,Topup
T03349,U0180,2023-08-20,133.73,Bills
T03350,U0455,2023-10-09,48.83,Topup
T03351,U0359,2023-01-29,21.05,Topup
T03352,U0067,2023-07-14,8.36,Transport
T03353,U0494,2023-11-30,15.4,Shopping
T03354,U0350,2023-09-13,14.75,Topup
T03355,U0411,2023-10-08,47.53,Topup
T03356,U0458,2023-10-31,145.06,Topup
T03357,U0490,2023-11-17,2.47,Food
T03358,U0320,2023-11-19,0.05,Topup
T03359,U0048,2023-12-12,45.84,Topup
T03360,U0174,2023-10-21,16.71,Bills
T03361,U0051,2023-03-28,106.24,Food
T03362,U0101,2023-05-29,19.82,Topup
T03363,U0215,2023-09-06,17.11,Topup
T03364,U0437,2023-11-17,15.7,Transport
T03365,U0187,2023-10-10,7.82,Transport
T03366,U0056,2023-12-28,43.56,Food
T03367,U0046,2023-07-17,9.21,Bills
T03368,U0158,2023-02-13,27.64,Food
T03369,U0488,2023-12-22,30.9,Food
T03370,U0173,2023-01-28,1.04,Transport
T03371,U0241,2023-01-17,0.85,Transport
T03372,U0281,2023-05-07,36.72,Bills
T03373,U0240,2023-06-17,59.54,Topup
T03374,U0369,2023-09-01,142.49,Bills
T03375,U0004,2023-03-17,9.87,Topup
T03376,U0083,2023-08-19,5.45,Shopping
T03377,U0307,2023-07-23,2.67,Transport
T03378,U0360,2023-09-05,28.64,Shopping
T03379,U0458,2023-10-29,48.8,Shopping
T03380,U0247,2023-08-02,91.8,Transport
T03381,U0053,2023-08-03,57.39,Shopping
T03382,U0160,2023-06-07,11.68,Food
T03383,U0433,2023-03-10,30.97,Topup
T03384,U0421,2023-03-26,120.59,Bills
T03385,U0410,2023-09-24,19.78,Transport
T03386,U0225,2023-03-10,34.53,Food
T03387,U0014,2023-04-09,159.18,Bills
T03388,U0223,2023-12-13,66.35,Bills
T03389,U0060,2023-08-04,68.86,Bills
T03390,U0121,2023-06-10,14.54,Shopping
T03391,U0276,2023-04-04,26.78,Shopping
T03392,U0045,2023-06-23,4.3,Shopping
T03393,U0452,2023-06-14,46.64,Shopping
T03394,U0389,2023-04-25,5.48,Food
T03395,U0293,2023-08-08,90.37,Shopping
T03396,U0061,2023-01-31,84.25,Transport
T03397,U0085,2023-01-11,38.14,Bills
T03398,U0445,2023-12-09,7.61,Food
T03399,U0209,2023-05-10,1.3,Shopping
T03400,U0077,2023-04-15,79.66,Bills
T03401,U0201,2023-01-27,45.83,Food
T03402,U0301,2023-08-15,62.05,Bills
T03403,U0396,2023-01-02,18.11,Food
T03404,U0222,2023-12-25,35.61,Topup
T03405,U0221,2023-04-11,68.75,Food
T03406,U0002,2023-01-21,31.05,Shopping
T03407,U0477,2023-02-27,45.99,Bills
T03408,U0005,2023-06-29,77.97,Bills
T03409,U0092,2023-12-07,12.12,Bills
T03410,U0007,2023-12-15,3.41,Transport
T03411,U0427,2023-01-20,37.95,Transport
T03412,U0492,2023-09-12,3.21,Shopping
T03413,U0234,2023-11-13,72.74,Topup
T03414,U0107,2023-02-07,63.51,Transport
T03415,U0160,2023-05-28,106.73,Food
T03416,U0208,2023-01-25,51.02,Shopping
T03417,U0239,2023-05-01,3.48,Topup
T03418,U0330,2023-01-26,14.59,Food
T03419,U0332,2023-06-18,82.5,Bills
T03420,U0049,2023-11-19,9.14,Transport
T03421,U0010,2023-08-13,59.95,Food
T03422,U0350,2023-01-01,75.77,Topup
T03423,U0155,2023-11-03,20.03,Shopping
T03424,U0491,2023-09-18,19.45,Food
T03425,U0069,2023-01-13,40.8,Shopping
T03426,U0168,2023-02-17,98.77,Bills
T03427,U0271,2023-11-09,12.67,Topup
T03428,U0067,2023-10-18,141.73,Topup
T03429,U0354,2023-11-28,45.7,Transport
T03430,U0251,2023-04-04,242.21,Topup
T03431,U0047,2023-09-18,4.69,Food
T03432,U0183,2023-10-05,6.77,Food
T03433,U0319,2023-12-25,87.62,Food
T03434,U0186,2023-07-24,100.03,Bills
T03435,U0089,2023-07-04,29.48,Topup
T03436,U0445,2023-06-24,62.6,Topup
T03437,U0331,2023-11-05,101.08,Food
T03438,U0138,2023-03-10,2.2,Transport
T03439,U0356,2023-04-14,42.66,Transport
T03440,U0088,2023-09-03,96.03,Topup
T03441,U0273,2023-06-10,25.39,Topup
T03442,U0018,2023-07-19,18.0,Shopping
T03443,U0470,2023-08-04,79.41,Topup
T03444,U0310,2023-07-31,20.46,Food
T03445,U0357,2023-01-16,0.16,Bills
T03446,U0373,2023-11-28,160.41,Topup
T03447,U0465,2023-07-24,44.84,Topup
T03448,U0153,2023-12-31,85.61,Food
T03449,U0389,2023-02-08,87.23,Shopping
T03450,U0259,2023-03-30,3.44,Topup
T03451,U0107,2023-09-13,9.37,Transport
T03452,U0370,2023-09-11,18.63,Transport
T03453,U0284,2023-08-04,19.33,Transport
T03454,U0058,2023-10-30,53.76,Bills
T03455,U0124,2023-06-21,48.79,Bills
T03456,U0353,2023-05-17,34.12,Topup
T03457,U0272,2023-06-27,11.87,Topup
T03458,U0106,2023-03-18,24.06,Topup
T03459,U0298,2023-07-07,39.22,Bills
T03460,U0244,2023-01-15,31.55,Topup
T03461,U0335,2023-10-19,6.81,Food
T03462,U0449,2023-11-15,52.42,Shopping
T03463,U0417,2023-11-21,3.79,Transport
T03464,U0246,2023-08-02,23.76,Transport
T03465,U0007,2023-07-27,61.9,Food
T03466,U0140,2023-06-18,1.01,Topup
T03467,U0361,2023-11-26,42.2,Bills
T03468,U0007,2023-10-07,20.36,Topup
T03469,U0477,2023-11-01,0.44,Topup
T03470,U0351,2023-05-26,10.56,Transport
T03471,U0483,2023-09-20,141.47,Transport
T03472,U0494,2023-01-04,36.82,Bills
T03473,U0093,2023-03-31,294.39,Transport
T03474,U0320,2023-03-01,37.2,Topup
T03475,U0426,2023-11-07,39.26,Food
T03476,U0038,2023-01-16,24.87,Bills
T03477,U0080,2023-08-15,18.56,Food
T03478,U0186,2023-01-29,14.49,Topup
T03479,U0083,2023-05-31,21.04,Bills
T03480,U0087,2023-09-02,30.8,Food
T03481,U0241,2023-09-27,10.66,Bills
T03482,U0341,2023-03-20,12.74,Topup
T03483,U0092,2023-10-16,15.84,Bills
T03484,U0085,2023-06-02,29.82,Topup
T03485,U0043,2023-10-04,52.89,Bills
T03486,U0136,2023-10-06,96.95,Bills
T03487,U0420,2023-02-26,16.92,Transport
T03488,U0073,2023-07-05,10.15,Topup
T03489,U0035,2023-04-03,23.81,Shopping
T03490,U0100,2023-10-03,112.4,Bills
T03491,U0475,2023-06-07,0.5,Food
T03492,U0155,2023-10-02,56.64,Transport
T03493,U0425,2023-06-30,32.42,Transport
T03494,U0254,2023-12-25,8.78,Bills
T03495,U0170,2023-03-18,19.36,Shopping
T03496,U0468,2023-05-31,12.74,Transport
T03497,U0215,2023-08-26,105.12,Topup
T03498,U0169,2023-10-16,32.88,Bills
T03499,U0251,2023-08-19,41.4,Bills
T03500,U0359,2023-01-18,45.03,Shopping
T03501,U0321,2023-03-14,51.03,Topup
T03502,U0054,2023-07-08,34.21,Topup
T03503,U0455,2023-01-17,0.9,Shopping
T03504,U0431,2023-01-19,20.38,Food
T03505,U0090,2023-08-07,10.16,Topup
T03506,U0277,2023-11-22,56.99,Food
T03507,U0100,2023-04-30,2.92,Food
T03508,U0154,2023-04-11,41.48,Bills
T03509,U0376,2023-02-03,11.83,Bills
T03510,U0348,2023-03-25,148.65,Transport
T03511,U0450,2023-07-15,20.44,Bills
T03512,U0363,2023-11-26,19.67,Topup
T03513,U0140,2023-07-21,128.45,Topup
T03514,U0172,2023-12-10,27.01,Food
T03515,U0009,2023-12-07,164.66,Topup
T03516,U0227,2023-01-11,1.22,Bills
T03517,U0264,2023-12-13,18.29,Bills
T03518,U0437,2023-08-06,54.86,Bills
T03519,U0247,2023-09-10,110.75,Shopping
T03520,U0246,2023-08-10,14.81,Topup
T03521,U0154,2023-03-21,133.31,Transport
T03522,U0033,2023-01-07,45.09,Topup
T03523,U0498,2023-09-29,80.72,Topup
T03524,U0128,2023-08-15,25.31,Shopping
T03525,U0159,2023-01-16,11.92,Topup
T03526,U0088,2023-01-12,121.09,Food
T03527,U0092,2023-10-18,135.25,Bills
T03528,U0326,2023-08-29,34.42,Bills
T03529,U0240,2023-01-21,0.33,Shopping
T03530,U0322,2023-06-27,5.81,Bills
T03531,U0467,2023-08-16,42.55,Food
T03532,U0403,2023-09-30,1.2,Shopping
T03533,U0116,2023-10-15,25.28,Transport
T03534,U0093,2023-10-24,18.08,Bills
T03535,U0162,2023-05-14,62.65,Topup
T03536,U0098,2023-10-10,2.86,Food
T03537,U0112,2023-06-02,33.54,Food
T03538,U0358,2023-03-07,43.27,Bills
T03539,U0090,2023-05-17,48.02,Transport
T03540,U0345,2023-04-02,25.97,Topup
T03541,U0205,2023-11-13,18.15,Transport
T03542,U0016,2023-09-16,57.36,Transport
T03543,U0273,2023-04-13,94.05,Bills
T03544,U0172,2023-02-24,59.15,Topup
T03545,U0115,2023-09-14,134.49,Bills
T03546,U0348,2023-04-11,63.16,Bills
T03547,U0467,2023-07-17,72.33,Food
T03548,U0180,2023-10-28,9.19,Bills
T03549,U0090,2023-08-14,27.2,Shopping
T03550,U0081,2023-08-25,33.18,Topup
T03551,U0323,2023-01-26,14.81,Food
T03552,U0448,2023-05-01,37.6,Topup
T03553,U0113,2023-07-01,17.18,Food
T03554,U0256,2023-07-18,58.16,Shopping
T03555,U0057,2023-10-29,31.77,Bills
T03556,U0153,2023-09-12,30.7,Food
T03557,U0364,2023-05-02,205.65,Food
T03558,U0403,2023-01-31,24.92,Food
T03559,U0115,2023-11-11,22.49,Shopping
T03560,U0342,2023-10-12,19.18,Topup
T03561,U0265,2023-04-16,112.57,Shopping
T03562,U0314,2023-08-12,34.33,Food
T03563,U0202,2023-09-30,45.82,Food
T03564,U0040,2023-08-20,9.97,Bills
T03565,U0104,2023-09-13,38.93,Shopping
T03566,U0388,2023-01-24,16.05,Shopping
T03567,U0377,2023-04-19,65.58,Transport
T03568,U0192,2023-07-10,89.35,Topup
T03569,U0400,2023-12-13,62.73,Transport
T03570,U0277,2023-01-25,65.51,Transport
T03571,U0353,2023-07-06,35.92,Topup
T03572,U0236,2023-10-15,62.26,Bills
T03573,U0424,2023-04-26,27.47,Bills
T03574,U0220,2023-12-04,52.7,Topup
T03575,U0067,2023-02-06,14.99,Topup
T03576,U0196,2023-10-09,3.62,Shopping
T03577,U0255,2023-05-17,26.68,Shopping
T03578,U0138,2023-08-15,30.97,Shopping
T03579,U0311,2023-11-16,14.81,Shopping
T03580,U0434,2023-11-24,65.04,Food
T03581,U0148,2023-07-01,3.82,Food
T03582,U0098,2023-12-28,12.6,Bills
T03583,U0075,2023-03-27,69.03,Food
T03584,U0281,2023-02-22,28.73,Food
T03585,U0370,2023-12-14,61.09,Shopping
T03586,U0402,2023-12-21,41.91,Shopping
T03587,U0108,2023-08-23,150.5,Topup
T03588,U0187,2023-09-24,45.54,Shopping
T03589,U0198,2023-10-14,0.75,Topup
T03590,U0302,2023-04-10,21.76,Topup
T03591,U0326,2023-03-28,7.72,Food
T03592,U0153,2023-01-15,129.27,Shopping
T03593,U0039,2023-04-11,5.49,Food
T03594,U0132,2023-06-14,24.53,Shopping
T03595,U0404,2023-01-29,12.82,Food
T03596,U0461,2023-04-24,93.78,Food
T03597,U0131,2023-04-17,18.45,Food
T03598,U0278,2023-12-30,240.75,Bills
T03599,U0361,2023-05-10,1.97,Food
T03600,U0083,2023-03-25,6.86,Transport
T03601,U0398,2023-09-28,12.72,Transport
T03602,U0241,2023-09-01,83.33,Transport
T03603,U0115,2023-08-02,105.4,Topup
T03604,U0108,2023-11-02,3.71,Food
T03605,U0220,2023-06-15,1.65,Transport
T03606,U0391,2023-10-06,68.24,Topup
T03607,U0040,2023-02-28,7.16,Transport
T03608,U0367,2023-03-31,7.14,Shopping
T03609,U0146,2023-11-27,1.13,Bills
T03610,U0111,2023-07-13,2.55,Food
T03611,U0102,2023-05-03,15.3,Bills
T03612,U0045,2023-05-16,3.36,Bills
T03613,U0411,2023-05-19,23.01,Shopping
T03614,U0493,2023-08-17,89.42,Shopping
T03615,U0474,2023-10-01,19.75,Shopping
T03616,U0323,2023-02-19,65.07,Topup
T03617,U0377,2023-04-28,4.93,Transport
T03618,U0270,2023-07-21,53.85,Food
T03619,U0482,2023-07-10,19.04,Shopping
T03620,U0420,2023-12-30,69.27,Food
T03621,U0384,2023-11-19,7.32,Food
T03622,U0194,2023-06-30,114.08,Food
T03623,U0366,2023-03-19,13.89,Shopping
T03624,U0279,2023-03-16,21.78,Shopping
T03625,U0282,2023-10-22,149.97,Transport
T03626,U0039,2023-10-08,43.19,Shopping
T03627,U0446,2023-01-21,22.77,Shopping
T03628,U0188,2023-06-20,149.39,Food
T03629,U0163,2023-01-15,19.96,Transport
T03630,U0481,2023-07-30,4.98,Bills
T03631,U0476,2023-02-17,288.0,Shopping
T03632,U0023,2023-03-27,15.59,Shopping
T03633,U0023,2023-05-29,95.28,Bills
T03634,U0489,2023-07-07,9.05,Food
T03635,U0003,2023-11-02,65.72,Transport
T03636,U0322,2023-05-31,37.16,Food
T03637,U0289,2023-05-21,197.92,Topup
T03638,U0440,2023-03-10,40.24,Shopping
T03639,U0432,2023-09-17,1.27,Topup
T03640,U0470,2023-11-30,46.3,Shopping
T03641,U0180,2023-01-09,7.85,Topup
T03642,U0247,2023-05-01,80.11,Bills
T03643,U0115,2023-04-11,97.09,Shopping
T03644,U0278,2023-05-29,32.9,Shopping
T03645,U0364,2023-05-26,76.44,Topup
T03646,U0068,2023-12-19,7.84,Transport
T03647,U0350,2023-08-31,33.87,Topup
T03648,U0253,2023-08-29,25.04,Shopping
T03649,U0180,2023-12-03,47.25,Shopping
T03650,U0317,2023-02-12,2.27,Transport
T03651,U0168,2023-04-05,69.74,Food
T03652,U0312,2023-08-14,4.12,Transport
T03653,U0248,2023-01-06,53.42,Food
T03654,U0187,2023-08-02,0.93,Shopping
T03655,U0053,2023-07-25,89.16,Bills
T03656,U0325,2023-03-08,9.6,Bills
T03657,U0356,2023-04-10,36.23,Topup
T03658,U0312,2023-01-12,15.16,Transport
T03659,U0137,2023-08-25,64.12,Transport
T03660,U0167,2023-11-18,19.38,Bills
T03661,U0390,2023-09-15,64.48,Food
T03662,U0102,2023-12-03,16.76,Transport
T03663,U0421,2023-05-15,69.81,Food
T03664,U0084,2023-08-10,1.55,Food
T03665,U0316,2023-06-05,16.66,Food
T03666,U0211,2023-05-22,34.52,Food
T03667,U0002,2023-06-07,2.31,Topup
T03668,U0383,2023-11-22,10.29,Topup
T03669,U0178,2023-12-10,136.31,Bills
T03670,U0341,2023-09-19,188.25,Topup
T03671,U0302,2023-10-10,67.31,Transport
T03672,U0451,2023-12-04,14.53,Topup
T03673,U0475,2023-12-10,15.09,Transport
T03674,U0331,2023-08-17,51.89,Transport
T03675,U0037,2023-10-07,6.26,Food
T03676,U0498,2023-12-24,148.12,Bills
T03677,U0419,2023-10-17,12.73,Food
T03678,U0238,2023-06-17,395.87,Food
T03679,U0168,2023-02-16,34.23,Topup
T03680,U0452,2023-07-22,73.8,Topup
T03681,U0396,2023-08-02,0.11,Transport
T03682,U0342,2023-09-03,109.8,Topup
T03683,U0313,2023-01-24,15.74,Topup
T03684,U0305,2023-11-17,55.12,Shopping
T03685,U0029,2023-10-01,82.09,Transport
T03686,U0189,2023-02-13,8.97,Transport
T03687,U0356,2023-11-28,29.22,Shopping
T03688,U0024,2023-11-09,34.04,Transport
T03689,U0111,2023-12-29,18.71,Bills
T03690,U0410,2023-06-05,32.87,Bills
T03691,U0434,2023-07-18,19.1,Shopping
T03692,U0205,2023-06-11,22.37,Topup
T03693,U0184,2023-08-22,55.33,Bills
T03694,U0381,2023-06-12,50.06,Shopping
T03695,U0495,2023-04-26,13.22,Bills
T03696,U0378,2023-04-03,113.89,Food
T03697,U0046,2023-02-11,99.31,Shopping
T03698,U0373,2023-10-11,35.57,Transport
T03699,U0227,2023-07-29,28.39,Bills
T03700,U0038,2023-07-25,23.65,Transport
T03701,U0015,2023-08-08,61.42,Shopping
T03702,U0021,2023-10-07,55.69,Bills
T03703,U0212,2023-05-16,10.92,Transport
T03704,U0309,2023-04-16,55.65,Topup
T03705,U0148,2023-04-28,14.55,Topup
T03706,U0455,2023-08-25,0.94,Food
T03707,U0240,2023-11-05,60.07,Shopping
T03708,U0271,2023-04-10,51.75,Transport
T03709,U0058,2023-09-18,26.45,Food
T03710,U0286,2023-11-01,37.29,Shopping
T03711,U0425,2023-12-20,147.03,Topup
T03712,U0201,2023-10-13,45.22,Transport
T03713,U0031,2023-11-24,53.63,Bills
T03714,U0442,2023-04-13,3.3,Topup
T03715,U0161,2023-03-04,9.08,Bills
T03716,U0254,2023-06-24,17.9,Bills
T03717,U0253,2023-10-09,38.76,Transport
T03718,U0008,2023-10-20,74.94,Transport
T03719,U0464,2023-08-14,19.37,Bills
T03720,U0138,2023-01-07,22.03,Food
T03721,U0479,2023-05-07,14.8,Bills
T03722,U0009,2023-04-02,14.69,Bills
T03723,U0213,2023-07-09,148.66,Transport
T03724,U0272,2023-12-25,50.46,Shopping
T03725,U0323,2023-02-22,8.47,Topup
T03726,U0047,2023-08-30,64.05,Transport
T03727,U0435,2023-05-12,64.01,Food
T03728,U0110,2023-12-30,54.9,Topup
T03729,U0152,2023-04-22,7.24,Transport
T03730,U0122,2023-01-07,26.21,Transport
T03731,U0404,2023-08-18,5.64,Shopping
T03732,U0356,2023-06-05,84.81,Food
T03733,U0101,2023-07-16,53.24,Food
T03734,U0240,2023-11-19,35.38,Transport
